from,to,type,confidence,reason,step,staticGated
"Function:src/services/tmdb.service.js:resolveTmdbVisual","Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbVisual","CALLS",0.85,"import-resolved",0,0
"Function:src/services/top-search.service.js:getTopSearch","Function:src/services/anime.service.js:searchAnime","CALLS",0.85,"import-resolved",0,0
"Function:src/utils/html.js:decodeHtmlEntities","Function:src/utils/html.js:fromCodePoint","CALLS",0.85,"local-call",0,0
"Function:src/utils/html.js:cleanDescription","Function:src/utils/html.js:stripHtml","CALLS",0.85,"local-call",0,0
"Function:src/utils/html.js:cleanDescription","Function:src/utils/html.js:decodeHtmlEntities","CALLS",0.85,"local-call",0,0
"Function:src/utils/logger.js:sanitizeContext","Function:src/utils/logger.js:serializeError","CALLS",0.85,"local-call",0,0
"Function:src/utils/logger.js:write","Function:src/utils/logger.js:sanitizeContext","CALLS",0.85,"local-call",0,0
"Function:src/utils/logger.js:createLogger.debug@80:4","Function:src/utils/logger.js:write","CALLS",0.85,"local-call",0,0
"Function:src/utils/logger.js:createLogger.info@82:4","Function:src/utils/logger.js:write","CALLS",0.85,"local-call",0,0
"Function:src/utils/logger.js:createLogger.warn@84:4","Function:src/utils/logger.js:write","CALLS",0.85,"local-call",0,0
"Function:src/utils/logger.js:createLogger.error@86:4","Function:src/utils/logger.js:write","CALLS",0.85,"local-call",0,0
"Function:src/utils/logger.js:createLogger.child@91:4","Function:src/utils/logger.js:createLogger","CALLS",0.85,"local-call",0,0
"Function:tests/anilist-provider.test.js:fn@25:72.mock@26:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@43:53.mock@44:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@57:69.mock@59:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@76:62.mock@77:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@91:51.mock@92:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@103:68.mock@104:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@113:63.mock@114:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@144:49.mock@145:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@159:47.mock@160:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@175:71.mock@176:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@192:67.mock@193:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anilist-provider.test.js:fn@215:70.mock@216:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anime-service.test.js:fn@32:72.mock@33:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anime-service.test.js:fn@50:74.mock@51:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anime-service.test.js:fn@63:69.mock@64:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/anime-service.test.js:fn@75:68.mock@81:2","Function:tests/helpers/mock-fetch.js:jsonResponse","CALLS",0.5,"global-name-fallback",0,0
"Function:tests/api-details.test.js:anilistAnimeHandler","Function:tests/api-details.test.js:anilistKind","CALLS",0.85,"local-call",0,0
"Function:tests/api-details.test.js:anilistAnimeHandler","Function:tests/helpers/test-server.js:anilistMedia","CALLS",0.85,"import-resolved",0,0
