from,to,type,confidence,reason,step,staticGated
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.genres@157:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.genres@157:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.genres@157:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.studios@158:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.studios@158:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.studios@158:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.synonyms@159:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.synonyms@159:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.title@129:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.synonyms@159:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.startDate@162:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.startDate@162:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.endDate@163:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.endDate@163:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.averageScore@166:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.averageScore@166:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.popularity@167:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.popularity@167:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.relations@170:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.relations@170:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.source@173:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.source@173:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.source@173:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.enrichment@181:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): write",0,0
"Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","Property:src/normalizers/anime.merge.js:mergeJikanIntoCanonical.enrichment@181:4","ACCESSES",0.5,"scope-resolution: unique-name property (own-return-shape): read",0,0
